order_line_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,postal_code,sales,quantity,discount,profit,customer_name,segment,city,state,region,category,sub_category
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,OFF-FA-10002780,43229,21.46,9,0.2,6.97,Dorothy Wardle,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-PA-10001804,95661,20.04,3,0.0,9.62,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-PA-10001736,95661,35.44,1,0.0,16.66,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Paper
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-AR-10001149,95661,11.52,4,0.0,3.46,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Art
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-AR-10001149,95661,11.52,4,0.0,3.46,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Art
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-FA-10002988,95661,4.02,2,0.0,1.97,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Fasteners
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-BI-10004781,95661,76.18,3,0.2,26.66,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Binders
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,OFF-SU-10001218,95661,65.88,6,0.0,18.45,Lena Creighton,Consumer,Roseville,California,West,Office Supplies,Supplies
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,FUR-FU-10001706,95661,43.12,14,0.0,20.7,Lena Creighton,Consumer,Roseville,California,West,Furniture,Furnishings
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,FUR-FU-10004848,19140,82.8,2,0.2,10.35,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,FUR-FU-10004848,19140,82.8,2,0.2,10.35,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-AR-10000940,94122,8.82,3,0.0,2.38,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Art
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-EN-10004030,94122,10.86,3,0.0,5.1,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Envelopes
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,OFF-PA-10004327,94122,143.7,3,0.0,68.98,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Paper
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,OFF-AP-10001058,64055,839.43,3,0.0,218.25,Sandra Glassco,Consumer,Independence,Missouri,Central,Office Supplies,Appliances
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,OFF-ST-10003656,91104,671.93,7,0.0,20.16,Helen Andreada,Consumer,Pasadena,California,West,Office Supplies,Storage
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,FUR-FU-10000521,43055,93.89,4,0.2,12.91,Maureen Gastineau,Home Office,Newark,Ohio,East,Furniture,Furnishings
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10000215,53132,384.45,11,0.0,103.8,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,TEC-PH-10001448,53132,149.97,3,0.0,6.0,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Technology,Phones
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,FUR-CH-10000454,53132,1951.84,8,0.0,585.55,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,OFF-BI-10002735,53132,171.55,5,0.0,80.63,Justin Ellison,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,OFF-AP-10000326,85254,157.92,5,0.2,17.77,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,TEC-PH-10001254,85254,203.18,2,0.2,15.24,Tamara Willingham,Home Office,Scottsdale,Arizona,West,Technology,Phones
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10001950,95123,58.38,7,0.0,26.27,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-PA-10002254,95123,105.52,4,0.0,48.54,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Paper
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,OFF-ST-10001590,95123,80.88,6,0.0,21.03,Stephanie Phelps,Corporate,San Jose,California,West,Office Supplies,Storage
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,OFF-AR-10001547,98105,6.63,3,0.0,1.79,Neil Knudson,Home Office,Seattle,Washington,West,Office Supplies,Art
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,FUR-CH-10004063,98115,457.57,2,0.2,51.48,Dave Brooks,Consumer,Seattle,Washington,West,Furniture,Chairs
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,OFF-LA-10002475,73034,14.62,2,0.0,6.87,Nora Paige,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,TEC-PH-10004536,73034,944.93,7,0.0,236.23,Nora Paige,Consumer,Edmond,Oklahoma,Central,Technology,Phones
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,OFF-PA-10002751,90045,5.98,1,0.0,2.69,Ted Trevino,Consumer,Los Angeles,California,West,Office Supplies,Paper
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,TEC-AC-10003657,19134,54.38,2,0.2,1.36,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,OFF-EN-10001990,88220,28.4,5,0.0,13.35,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,OFF-BI-10004002,98115,27.68,2,0.2,9.69,Max Jones,Consumer,Seattle,Washington,West,Office Supplies,Binders
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10004441,78207,9.94,3,0.2,2.73,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-MA-10000822,78207,8159.95,8,0.4,-1359.99,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Machines
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-ST-10000991,78207,275.93,3,0.2,-58.63,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Storage
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,FUR-CH-10004287,78207,1740.06,9,0.3,-24.86,Becky Martin,Consumer,San Antonio,Texas,Central,Furniture,Chairs
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AR-10002656,78207,32.06,6,0.2,6.81,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,OFF-AP-10002518,78207,177.98,5,0.8,-453.85,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,TEC-PH-10003931,78207,143.98,3,0.2,9.0,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Phones
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10000659,90004,20.94,3,0.0,9.84,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10000659,90004,20.94,3,0.0,9.84,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,OFF-PA-10001144,90004,110.96,2,0.0,53.26,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,FUR-CH-10003817,90004,340.14,7,0.2,21.26,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-AP-10000891,60623,52.45,2,0.8,-131.12,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,OFF-LA-10003148,60623,20.16,4,0.2,6.55,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,OFF-AP-10002684,77036,97.26,4,0.8,-243.16,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,FUR-CH-10004698,43055,396.8,7,0.3,-11.34,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,OFF-SU-10002189,43055,15.88,5,0.2,-3.77,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,OFF-AR-10001940,10009,3.28,1,0.0,1.41,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,OFF-ST-10003455,62521,24.82,2,0.2,1.86,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,TEC-AC-10004659,62521,408.74,7,0.2,76.64,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-PH-10003273,71203,503.96,4,0.0,131.03,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-PH-10004896,71203,149.95,5,0.0,41.99,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,TEC-AC-10002345,71203,29.0,2,0.0,7.25,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,OFF-BI-10001890,6824,7.16,2,0.0,3.44,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,TEC-AC-10002323,90032,176.8,8,0.0,22.98,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,OFF-ST-10001328,75051,37.22,3,0.2,3.72,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,OFF-PA-10001950,75051,20.02,3,0.2,6.26,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,FUR-BO-10002613,10035,899.14,4,0.2,112.39,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,TEC-PH-10001552,10035,71.76,6,0.0,20.09,Mark Packer,Home Office,New York City,New York,East,Technology,Phones
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,OFF-PA-10000061,10035,51.84,8,0.0,24.88,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,FUR-BO-10002545,10035,626.35,3,0.2,46.98,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,OFF-AR-10003514,10035,19.9,5,0.0,6.57,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,OFF-EN-10001509,92374,14.28,7,0.0,6.71,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,OFF-AR-10004685,45011,7.41,2,0.2,1.2,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,OFF-AR-10004027,45011,6.05,3,0.2,1.59,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,OFF-ST-10001414,7090,46.26,3,0.0,12.03,Valerie Mitchum,Home Office,Westfield,New Jersey,East,Office Supplies,Storage
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-BI-10000343,19120,2.95,2,0.7,-2.26,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-PA-10002749,19120,16.06,3,0.2,5.82,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,OFF-PA-10002666,44312,21.74,3,0.2,6.8,Maria Bertelson,Consumer,Akron,Ohio,East,Office Supplies,Paper
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,FUR-TA-10004289,80219,218.75,2,0.5,-161.88,Bruce Stewart,Consumer,Denver,Colorado,West,Furniture,Tables
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,OFF-AP-10003622,80219,2.6,1,0.2,0.29,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,OFF-AP-10003217,75220,66.28,2,0.8,-178.97,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,FUR-FU-10002960,37064,35.17,7,0.2,9.67,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,TEC-PH-10001918,90604,444.77,4,0.2,44.48,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10000642,48601,83.92,4,0.0,5.87,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,TEC-PH-10001700,48601,131.98,2,0.0,35.63,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-BI-10003274,48601,15.92,4,0.0,7.48,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-FA-10000134,48601,52.29,9,0.0,16.21,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,OFF-ST-10001522,48601,91.99,1,0.0,3.68,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,TEC-AC-10001266,75220,20.8,2,0.2,6.5,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,OFF-LA-10004544,44256,23.68,2,0.2,8.88,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,FUR-BO-10004695,44256,452.45,5,0.5,-244.32,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-PH-10002844,44256,62.98,3,0.4,-14.7,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-MA-10000864,44256,1188.0,9,0.7,-950.4,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,TEC-AC-10000109,44256,89.58,2,0.2,4.48,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,OFF-ST-10001328,90032,93.06,6,0.0,26.06,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,TEC-PH-10002563,90032,302.38,3,0.2,22.68,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-FA-10000585,43017,5.58,2,0.2,1.81,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-PA-10004000,43017,22.7,6,0.2,8.23,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-BI-10002852,43017,19.78,4,0.7,-13.84,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,FUR-FU-10000087,43017,72.7,4,0.2,19.08,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,TEC-MA-10001148,43017,479.99,4,0.7,-383.99,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,TEC-MA-10001148,43017,479.99,4,0.7,-383.99,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,OFF-AR-10001958,43017,27.17,2,0.2,2.72,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-AR-10001026,48227,2.2,1,0.0,0.97,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,FUR-TA-10003748,48227,622.45,5,0.0,136.94,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,OFF-ST-10002485,48227,21.98,1,0.0,0.22,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004860,38401,161.57,2,0.2,-28.27,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,FUR-CH-10004477,38401,389.7,8,0.2,43.84,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,OFF-BI-10001679,28205,18.65,7,0.7,-12.43,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10001705,33614,233.86,2,0.45,-102.05,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-TA-10003473,33614,620.61,3,0.45,-248.25,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,OFF-BI-10001679,33614,5.33,2,0.7,-3.55,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-FU-10004017,33614,258.07,3,0.2,0.0,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,FUR-FU-10004017,33614,258.07,3,0.2,0.0,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,TEC-AC-10003832,33614,617.98,3,0.2,-7.72,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,TEC-AC-10003832,33614,617.98,3,0.2,-7.72,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,OFF-PA-10002479,95051,10.56,2,0.0,4.75,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper
238,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-PA-10003349,60610,25.92,5,0.2,9.4,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper
239,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10000576,60610,419.68,5,0.6,-356.73,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings
240,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10004351,60610,11.69,3,0.6,-4.68,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings
241,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,TEC-PH-10000011,60610,31.98,2,0.2,11.19,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones
242,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-TA-10002607,60610,177.23,5,0.5,-120.51,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Tables
243,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,FUR-FU-10002505,60610,4.04,3,0.6,-2.83,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings
244,CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,OFF-AR-10004685,60610,7.41,2,0.2,1.2,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Art
245,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,FUR-CH-10004063,55044,2001.86,7,0.0,580.54,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs
246,CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,OFF-ST-10002276,55044,166.72,2,0.0,41.68,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage
